date,block,slow,medium,fast
"2022-02-21 16:42:03.846432","14252690","107","107","108"
"2022-02-21 16:44:04.243259","14252700","103","103","103"
"2022-02-21 16:46:04.162452","14252708","92","92","92"
"2022-02-21 16:48:05.161493","14252718","90","91","92"
"2022-02-21 16:50:06.522132","14252728","82","83","83"
"2022-02-21 16:52:04.170204","14252736","87","87","89"
"2022-02-21 16:54:03.822941","14252745","75","76","76"
"2022-02-21 16:56:05.950079","14252756","74","74","75"
"2022-02-21 16:58:04.180412","14252764","69","69","69"
"2022-02-21 17:00:04.447395","14252769","81","81","83"
"2022-02-21 17:02:05.009524","14252782","66","67","68"
"2022-02-21 17:04:05.068173","14252791","70","70","70"
"2022-02-21 17:06:04.304527","14252803","73","73","74"
"2022-02-21 17:08:05.432957","14252817","65","66","67"
"2022-02-21 17:10:05.483959","14252831","56","56","56"
"2022-02-21 17:12:04.213191","14252836","73","74","74"
"2022-02-21 17:14:04.531109","14252845","74","74","75"
"2022-02-21 17:16:05.979298","14252855","73","74","75"
"2022-02-21 17:18:05.066473","14252858","88","89","90"
"2022-02-21 17:20:07.024765","14252867","85","85","85"
"2022-02-21 17:22:05.184018","14252879","75","75","76"
"2022-02-21 17:24:04.459351","14252890","59","59","60"
"2022-02-21 17:26:04.695544","14252896","85","85","87"
"2022-02-21 17:28:04.893392","14252906","62","62","62"
"2022-02-21 17:30:05.402498","14252916","68","68","69"
"2022-02-21 17:32:04.428248","14252929","52","52","53"
"2022-02-21 17:34:05.245661","14252938","72","72","74"
"2022-02-21 17:36:05.117425","14252947","71","71","72"
"2022-02-21 17:38:05.339704","14252955","89","89","92"
"2022-02-21 17:40:06.514617","14252968","85","85","87"
"2022-02-21 17:42:04.570879","14252978","66","66","67"
"2022-02-21 17:44:05.414299","14252988","71","71","71"
"2022-02-21 17:46:05.550713","14252997","67","67","68"
"2022-02-21 17:48:04.608361","14253004","70","71","71"
"2022-02-21 17:50:10.042635","14253012","84","84","85"
"2022-02-21 17:52:05.114133","14253021","68","69","69"
"2022-02-21 17:54:04.387714","14253033","69","69","69"
"2022-02-21 17:56:11.372944","14253043","71","72","73"
"2022-02-21 17:58:07.051512","14253054","69","69","70"
"2022-02-21 18:00:05.900241","14253061","67","67","69"
"2022-02-21 18:02:06.108451","14253070","78","78","78"
"2022-02-21 18:04:04.186622","14253078","101","102","104"
"2022-02-21 18:06:04.596878","14253084","103","104","105"
"2022-02-21 18:08:05.073690","14253094","73","73","73"
"2022-02-21 18:10:04.456073","14253106","83","83","84"
"2022-02-21 18:12:04.036932","14253118","64","65","65"
"2022-02-21 18:14:04.095637","14253129","67","68","69"
"2022-02-21 18:16:04.426307","14253136","77","78","79"
"2022-02-21 18:18:04.301427","14253147","73","73","74"
"2022-02-21 18:20:05.638106","14253153","76","76","77"
"2022-02-21 18:22:07.155424","14253162","70","70","70"
"2022-02-21 18:24:04.352016","14253171","74","75","75"
"2022-02-21 18:26:04.548561","14253175","88","89","90"
"2022-02-21 18:28:42.319715","14253192","67","67","69"
"2022-02-21 18:30:08.764521","14253199","54","54","54"
"2022-02-21 18:32:07.237885","14253206","81","82","84"
"2022-02-21 18:34:06.659457","14253208","93","94","95"
"2022-02-21 18:36:04.384857","14253217","102","102","103"
"2022-02-21 18:38:06.151791","14253224","98","98","99"
"2022-02-21 18:40:04.102161","14253232","97","97","101"
"2022-02-21 18:42:06.995494","14253243","82","83","84"
"2022-02-21 18:44:04.079609","14253257","62","62","63"
"2022-02-21 18:46:04.864947","14253264","75","76","76"
"2022-02-21 18:48:03.957517","14253282","51","51","52"
"2022-02-21 18:50:04.215311","14253290","62","62","64"
"2022-02-21 18:52:04.799773","14253299","68","69","71"
"2022-02-21 18:54:05.695789","14253310","67","67","69"
"2022-02-21 18:56:05.999444","14253320","78","79","80"
"2022-02-21 18:58:04.293908","14253324","103","103","104"
"2022-02-21 19:00:04.259225","14253335","68","68","68"
"2022-02-21 19:02:04.130944","14253345","86","87","88"
"2022-02-21 19:04:05.480608","14253355","76","77","78"
"2022-02-21 19:06:05.481129","14253361","100","101","103"
"2022-02-21 19:08:04.216776","14253365","132","132","135"
"2022-02-21 19:10:04.053348","14253376","112","113","113"
"2022-02-21 19:12:04.113488","14253387","104","104","104"
"2022-02-21 19:14:04.087576","14253401","81","81","82"
"2022-02-21 19:16:04.668488","14253411","78","78","78"
"2022-02-21 19:18:03.772795","14253423","84","84","85"
"2022-02-21 19:20:04.963382","14253428","124","124","125"
"2022-02-21 19:22:03.847180","14253434","136","136","138"
"2022-02-21 19:24:03.507322","14253449","84","85","85"
"2022-02-21 19:26:04.388537","14253458","74","75","75"
"2022-02-21 19:28:03.966506","14253469","87","87","88"
"2022-02-21 19:30:04.291349","14253482","66","66","66"
"2022-02-21 19:32:03.641519","14253492","70","70","70"
"2022-02-21 19:34:04.700746","14253498","93","93","95"
"2022-02-21 19:36:03.991049","14253506","85","86","86"
"2022-02-21 19:38:03.798584","14253512","114","115","116"
"2022-02-21 19:40:04.216903","14253518","121","122","123"
"2022-02-21 19:42:04.504552","14253525","109","110","110"
"2022-02-21 19:44:05.328051","14253538","67","67","67"
"2022-02-21 19:46:04.129037","14253542","93","94","95"
"2022-02-21 19:48:03.915008","14253555","73","75","75"
"2022-02-21 19:50:04.038302","14253561","79","80","87"
"2022-02-21 19:52:04.895302","14253568","88","89","90"
"2022-02-21 19:54:03.556309","14253581","61","62","62"
"2022-02-21 19:56:04.208088","14253593","75","75","76"
"2022-02-21 19:58:03.785027","14253602","77","78","79"
"2022-02-21 20:00:05.299790","14253613","70","70","72"
"2022-02-21 20:02:03.928372","14253617","101","101","103"
"2022-02-21 20:04:03.586073","14253620","128","129","131"
"2022-02-21 20:06:04.497466","14253634","94","94","94"
"2022-02-21 20:08:04.138684","14253638","101","102","102"
"2022-02-21 20:10:04.052534","14253647","112","112","113"
"2022-02-21 20:12:03.755648","14253655","104","104","105"
"2022-02-21 20:14:04.397078","14253666","83","83","84"
"2022-02-21 20:16:04.502503","14253676","82","82","82"
"2022-02-21 20:18:04.326372","14253685","78","79","79"
"2022-02-21 20:20:04.545075","14253695","71","71","71"
"2022-02-21 20:22:04.274608","14253707","75","75","77"
"2022-02-21 20:24:03.946258","14253711","97","98","100"
"2022-02-21 20:26:04.495861","14253719","85","86","86"
"2022-02-21 20:28:04.306297","14253724","105","106","107"
"2022-02-21 20:30:05.932867","14253734","84","84","84"
"2022-02-21 20:32:03.972562","14253746","67","67","67"
"2022-02-21 20:34:03.704162","14253757","62","62","62"
"2022-02-21 20:36:04.221719","14253768","60","61","61"
"2022-02-21 20:38:04.540358","14253778","68","68","69"
"2022-02-21 20:40:04.400248","14253787","68","69","70"
"2022-02-21 20:42:04.293696","14253798","67","67","67"
"2022-02-21 20:44:04.289214","14253809","61","62","62"
