Date,Block,Slow,Medium,Fast
"2021-09-21 03:44:04.051934","13268665","33","33","34"
"2021-09-21 03:46:03.959541","13268672","28","28","28"
"2021-09-21 03:48:03.661011","13268679","51","51","52"
"2021-09-21 03:50:04.576457","13268692","38","39","44"
"2021-09-21 03:52:03.663552","13268697","46","47","52"
"2021-09-21 03:54:04.290478","13268706","43","43","43"
"2021-09-21 03:56:04.295659","13268710","61","61","62"
"2021-09-21 03:58:04.003629","13268716","58","58","58"
"2021-09-21 04:00:03.793084","13268726","49","50","50"
"2021-09-21 04:02:03.813600","13268736","41","42","42"
"2021-09-21 04:04:04.440717","13268742","55","55","58"
"2021-09-21 04:06:04.565177","13268747","55","56","58"
"2021-09-21 04:08:04.279571","13268755","50","50","50"
"2021-09-21 04:10:04.165843","13268764","43","43","66"
"2021-09-21 04:12:03.571896","13268774","42","43","43"
"2021-09-21 04:14:04.294415","13268784","37","38","38"
"2021-09-21 04:16:03.995043","13268792","44","45","45"
"2021-09-21 04:18:03.819790","13268801","37","38","38"
"2021-09-21 04:20:04.649329","13268814","40","40","42"
"2021-09-21 04:22:03.824859","13268818","46","46","48"
"2021-09-21 04:24:03.547128","13268831","34","34","40"
"2021-09-21 04:26:03.559794","13268845","32","33","37"
"2021-09-21 04:28:04.273398","13268851","43","43","44"
"2021-09-21 04:30:04.093573","13268860","40","40","44"
"2021-09-21 04:32:04.409063","13268869","42","43","45"
"2021-09-21 04:34:04.108422","13268873","45","46","47"
"2021-09-21 04:36:04.031013","13268885","39","39","39"
"2021-09-21 04:38:03.682258","13268903","28","29","29"
"2021-09-21 04:40:04.587225","13268907","45","45","47"
"2021-09-21 04:42:03.769178","13268914","42","42","42"
"2021-09-21 04:44:04.528479","13268923","42","42","43"
"2021-09-21 04:46:04.454746","13268928","51","51","52"
"2021-09-21 04:48:04.164931","13268936","43","43","43"
"2021-09-21 04:50:03.981417","13268950","37","37","37"
"2021-09-21 04:52:04.299378","13268961","31","31","39"
"2021-09-21 04:54:03.914264","13268973","33","34","34"
"2021-09-21 04:56:03.719681","13268985","26","26","27"
"2021-09-21 04:58:04.438729","13268993","35","35","41"
"2021-09-21 05:00:04.255263","13269002","34","35","35"
"2021-09-21 05:02:04.585139","13269006","53","53","54"
"2021-09-21 05:04:04.268263","13269015","53","54","55"
"2021-09-21 05:06:04.279244","13269025","51","52","55"
"2021-09-21 05:08:03.977159","13269029","65","66","75"
"2021-09-21 05:10:03.923749","13269041","46","46","47"
"2021-09-21 05:12:04.216717","13269050","43","43","43"
"2021-09-21 05:14:03.925254","13269057","52","53","53"
"2021-09-21 05:16:03.839002","13269064","60","61","61"
"2021-09-21 05:18:03.750050","13269071","61","61","65"
"2021-09-21 05:20:04.588064","13269085","40","40","40"
"2021-09-21 05:22:03.784263","13269093","53","54","63"
"2021-09-21 05:24:04.490964","13269105","49","49","51"
"2021-09-21 05:26:04.415870","13269115","48","49","49"
"2021-09-21 05:28:04.116742","13269123","58","58","62"
"2021-09-21 05:30:03.895134","13269133","57","57","57"
"2021-09-21 05:32:04.150582","13269142","58","59","59"
"2021-09-21 05:34:03.906556","13269151","59","59","61"
"2021-09-21 05:36:03.690495","13269158","70","70","71"
"2021-09-21 05:38:04.425209","13269171","54","55","55"
"2021-09-21 05:40:04.317033","13269186","44","44","45"
"2021-09-21 05:42:03.806582","13269194","49","50","53"
"2021-09-21 05:44:04.447050","13269198","76","76","78"
"2021-09-21 05:46:04.466532","13269208","65","65","65"
"2021-09-21 05:48:04.179272","13269217","59","60","61"
"2021-09-21 05:50:03.989620","13269226","57","58","58"
"2021-09-21 05:52:04.078098","13269234","60","61","61"
"2021-09-21 05:54:04.060319","13269237","63","63","71"
"2021-09-21 05:56:04.335023","13269249","62","63","63"
"2021-09-21 05:58:04.034055","13269259","53","54","54"
"2021-09-21 06:00:03.785929","13269266","62","62","62"
"2021-09-21 06:02:03.871481","13269278","60","61","61"
"2021-09-21 06:04:03.488830","13269288","61","61","64"
"2021-09-21 06:06:04.395290","13269297","62","62","63"
"2021-09-21 06:08:04.567361","13269308","55","55","55"
"2021-09-21 06:10:04.526020","13269323","42","43","43"
"2021-09-21 06:12:04.434923","13269331","66","66","68"
"2021-09-21 06:14:04.143342","13269344","43","43","44"
"2021-09-21 06:16:06.077693","13269356","45","45","45"
"2021-09-21 06:18:03.876200","13269363","45","46","46"
"2021-09-21 06:20:03.693821","13269373","47","47","47"
"2021-09-21 06:22:04.078980","13269380","53","53","53"
"2021-09-21 06:24:03.800090","13269388","49","49","49"
"2021-09-21 06:26:03.988239","13269394","60","60","62"
"2021-09-21 06:28:03.727131","13269403","60","60","60"
"2021-09-21 06:30:04.666187","13269409","50","50","51"
"2021-09-21 06:32:03.647902","13269415","71","71","73"
"2021-09-21 06:34:04.380130","13269425","68","69","69"
"2021-09-21 06:36:04.186208","13269431","64","64","68"
"2021-09-21 06:38:03.907484","13269436","76","76","83"
"2021-09-21 06:40:03.800186","13269445","63","63","63"
"2021-09-21 06:42:09.083748","13269454","65","66","67"
"2021-09-21 06:44:03.745986","13269468","42","42","43"
"2021-09-21 06:46:03.651847","13269477","53","53","63"
"2021-09-21 06:48:04.624405","13269487","43","43","44"
"2021-09-21 06:50:04.499076","13269499","49","50","51"
"2021-09-21 06:52:03.857740","13269511","44","44","44"
"2021-09-21 06:54:03.612509","13269518","43","44","52"
"2021-09-21 06:56:04.571134","13269537","35","36","36"
"2021-09-21 06:58:04.254763","13269541","48","49","50"
"2021-09-21 07:00:04.253303","13269550","46","46","47"
"2021-09-21 07:02:03.679141","13269560","61","62","72"
"2021-09-21 07:04:04.390647","13269576","42","42","43"
"2021-09-21 07:06:04.304074","13269585","50","51","52"
"2021-09-21 07:08:04.226741","13269595","49","50","53"
"2021-09-21 07:10:04.172129","13269601","69","70","71"
"2021-09-21 07:12:04.254680","13269616","47","47","58"
"2021-09-21 07:14:03.943621","13269625","61","61","63"
"2021-09-21 07:16:04.267923","13269632","59","60","60"
"2021-09-21 07:18:05.194645","13269646","50","51","51"
"2021-09-21 07:20:04.196004","13269654","63","63","63"
"2021-09-21 07:22:03.975798","13269671","48","48","51"
"2021-09-21 07:24:03.658550","13269675","59","60","60"
"2021-09-21 07:26:04.173559","13269681","72","72","72"
"2021-09-21 07:28:03.834234","13269688","64","65","65"
"2021-09-21 07:30:19.519485","13269698","68","69","69"
"2021-09-21 07:32:04.300317","13269705","75","76","76"
"2021-09-21 07:34:03.939906","13269713","81","81","86"
"2021-09-21 07:36:11.609930","13269717","113","114","119"
"2021-09-21 07:38:04.333839","13269726","101","102","106"
"2021-09-21 07:40:04.279138","13269734","88","88","88"
"2021-09-21 07:42:03.650394","13269744","84","84","85"
"2021-09-21 07:44:04.367067","13269753","84","84","86"
"2021-09-21 07:46:04.380882","13269758","102","102","104"
"2021-09-21 07:48:04.095407","13269765","105","105","106"
"2021-09-21 07:50:03.918091","13269768","127","127","129"
"2021-09-21 07:52:04.127682","13269777","111","112","112"
"2021-09-21 07:54:03.857581","13269783","126","126","131"
"2021-09-21 07:56:03.570376","13269792","119","119","119"
"2021-09-21 07:58:04.345464","13269801","112","113","113"
"2021-09-21 08:00:04.114594","13269810","115","115","116"
"2021-09-21 08:02:04.109998","13269817","151","152","161"
"2021-09-21 08:04:03.818650","13269825","180","180","187"
"2021-09-21 08:06:03.670640","13269833","175","175","199"
"2021-09-21 08:08:04.466657","13269844","155","156","156"
"2021-09-21 08:10:04.377248","13269854","133","134","134"
"2021-09-21 08:12:03.665069","13269862","156","156","156"
"2021-09-21 08:14:04.519517","13269871","151","152","152"
"2021-09-21 08:16:04.511245","13269874","250","251","251"
"2021-09-21 08:18:04.319083","13269880","242","242","243"
"2021-09-21 08:20:04.672734","13269891","224","224","226"
"2021-09-21 08:22:06.185475","13269900","206","206","209"
"2021-09-21 08:24:03.946020","13269909","189","190","190"
"2021-09-21 08:26:06.573837","13269923","147","148","148"
"2021-09-21 08:28:04.582621","13269929","167","168","168"
"2021-09-21 08:30:04.455809","13269936","158","159","159"
"2021-09-21 08:32:08.833241","13269944","161","162","162"
"2021-09-21 08:34:03.547524","13269952","136","137","146"
"2021-09-21 08:36:04.362571","13269964","123","124","124"
"2021-09-21 08:38:04.045429","13269969","194","194","196"
"2021-09-21 08:40:04.666663","13269976","175","176","176"
"2021-09-21 08:42:04.364574","13269984","150","151","151"
"2021-09-21 08:44:04.003490","13269996","129","129","130"
"2021-09-21 08:46:04.861894","13270009","88","88","88"
"2021-09-21 08:48:04.130263","13270013","94","95","107"
"2021-09-21 08:50:03.919205","13270025","80","81","81"
"2021-09-21 08:52:04.861695","13270035","66","67","67"
"2021-09-21 08:54:03.634975","13270040","106","106","108"
"2021-09-21 08:56:04.478321","13270053","70","70","70"
"2021-09-21 08:58:04.289067","13270061","88","88","97"
"2021-09-21 09:00:03.991873","13270067","110","110","112"
"2021-09-21 09:02:03.831163","13270077","96","97","97"
"2021-09-21 09:04:06.152708","13270087","89","89","90"
"2021-09-21 09:06:03.861498","13270102","64","65","65"
"2021-09-21 09:08:09.653953","13270110","81","82","82"
"2021-09-21 09:10:04.813268","13270121","71","72","73"
"2021-09-21 09:12:03.910029","13270129","89","90","91"
"2021-09-21 09:14:03.892470","13270139","73","73","77"
"2021-09-21 09:16:04.667935","13270148","74","74","75"
"2021-09-21 09:18:03.910093","13270163","69","70","76"
"2021-09-21 09:20:03.740157","13270169","94","94","105"
"2021-09-21 09:22:04.115035","13270181","70","71","71"
"2021-09-21 09:24:03.756735","13270191","69","70","70"
"2021-09-21 09:26:03.789142","13270204","57","57","59"
"2021-09-21 09:28:04.578712","13270213","51","52","52"
"2021-09-21 09:30:04.381298","13270221","77","77","79"
"2021-09-21 09:32:03.657620","13270231","79","80","93"
"2021-09-21 09:34:04.439867","13270241","83","84","92"
"2021-09-21 09:36:05.062372","13270250","86","86","99"
"2021-09-21 09:38:03.763743","13270259","76","76","77"
"2021-09-21 09:40:03.608316","13270263","101","102","103"
"2021-09-21 09:42:03.891239","13270269","101","101","101"
"2021-09-21 09:44:03.798304","13270276","100","101","101"
"2021-09-21 09:46:04.745403","13270283","102","102","110"
"2021-09-21 09:48:04.433014","13270292","84","84","84"
"2021-09-21 09:50:05.500216","13270303","66","66","67"
"2021-09-21 09:52:04.464096","13270313","64","64","65"
"2021-09-21 09:54:04.662571","13270322","63","63","63"
"2021-09-21 09:56:04.287952","13270333","75","76","76"
"2021-09-21 09:58:03.895003","13270339","110","111","111"
"2021-09-21 10:00:03.710692","13270354","66","66","67"
"2021-09-21 10:02:04.960349","13270361","99","100","118"
"2021-09-21 10:04:03.579025","13270371","112","112","114"
"2021-09-21 10:06:04.433025","13270380","130","130","130"
"2021-09-21 10:08:04.147749","13270390","134","134","134"
"2021-09-21 10:10:04.050627","13270402","167","167","169"
"2021-09-21 10:12:04.258942","13270411","266","266","267"
"2021-09-21 10:14:03.857770","13270426","350","350","352"
"2021-09-21 10:16:03.775744","13270438","218","219","219"
"2021-09-21 10:18:03.872425","13270446","183","183","184"
"2021-09-21 10:20:03.801363","13270456","169","170","170"
"2021-09-21 10:22:03.978536","13270459","251","252","281"
"2021-09-21 10:24:03.711335","13270464","235","235","236"
"2021-09-21 10:26:03.713701","13270472","240","240","242"
"2021-09-21 10:28:04.339738","13270484","163","164","164"
"2021-09-21 10:30:04.525299","13270494","158","159","159"
"2021-09-21 10:32:07.604146","13270503","133","134","134"
"2021-09-21 10:34:04.271259","13270515","118","119","200"
"2021-09-21 10:36:04.050448","13270522","129","129","183"
"2021-09-21 10:38:03.835794","13270532","105","106","106"
"2021-09-21 10:40:05.364906","13270544","109","110","111"
"2021-09-21 10:42:04.416534","13270556","84","84","84"
"2021-09-21 10:44:04.118639","13270565","94","95","95"
"2021-09-21 10:46:04.546274","13270577","88","88","90"
"2021-09-21 10:48:06.087181","13270580","97","98","98"
"2021-09-21 10:50:03.849855","13270588","125","125","125"
"2021-09-21 10:52:04.040227","13270605","76","77","105"
"2021-09-21 10:54:03.807784","13270616","76","77","77"
"2021-09-21 10:56:04.076204","13270625","89","90","100"
"2021-09-21 10:58:03.784912","13270634","115","116","118"
"2021-09-21 11:00:04.593666","13270645","107","108","118"
"2021-09-21 11:02:04.724056","13270656","93","94","103"
"2021-09-21 11:04:04.421900","13270664","130","130","132"
"2021-09-21 11:06:04.512538","13270669","137","137","139"
"2021-09-21 11:08:04.522757","13270679","148","148","149"
"2021-09-21 11:10:04.355478","13270685","151","151","151"
"2021-09-21 11:12:04.082096","13270694","146","146","148"
"2021-09-21 11:14:04.097862","13270704","114","114","124"
"2021-09-21 11:16:03.787854","13270717","90","90","90"
"2021-09-21 11:18:03.902359","13270730","87","87","95"
"2021-09-21 11:20:03.823087","13270735","129","129","130"
"2021-09-21 11:22:03.766443","13270745","109","109","113"
"2021-09-21 11:24:04.532313","13270753","118","118","119"
"2021-09-21 11:26:04.033000","13270755","148","148","150"
"2021-09-21 11:28:04.121728","13270767","105","105","105"
"2021-09-21 11:30:04.078905","13270776","115","115","130"
"2021-09-21 11:32:04.321875","13270783","103","103","103"
"2021-09-21 11:34:03.869375","13270791","160","160","162"
"2021-09-21 11:36:03.802849","13270796","191","191","193"
"2021-09-21 11:38:04.482685","13270806","187","187","188"
"2021-09-21 11:40:04.402484","13270815","178","178","178"
"2021-09-21 11:42:04.399639","13270818","183","183","183"
"2021-09-21 11:44:04.041500","13270825","132","133","133"
"2021-09-21 11:46:04.359327","13270834","104","105","105"
"2021-09-21 11:48:04.102802","13270843","106","106","106"
"2021-09-21 11:50:03.906052","13270850","109","110","117"
"2021-09-21 11:52:04.115560","13270857","115","115","116"
"2021-09-21 11:54:03.845105","13270861","126","126","127"
"2021-09-21 11:56:05.527132","13270868","109","110","110"
"2021-09-21 11:58:04.279313","13270874","117","117","118"
"2021-09-21 12:00:04.024050","13270883","107","107","117"
"2021-09-21 12:02:03.788092","13270893","100","101","101"
"2021-09-21 12:04:04.512638","13270900","150","150","153"
"2021-09-21 12:06:04.122303","13270906","224","225","244"
"2021-09-21 12:08:03.944712","13270908","274","288","311"
"2021-09-21 12:10:03.976747","13270920","186","186","186"
"2021-09-21 12:12:03.992829","13270929","179","179","179"
"2021-09-21 12:14:04.292059","13270943","128","128","128"
"2021-09-21 12:16:03.991230","13270948","193","193","195"
"2021-09-21 12:18:03.724168","13270959","133","133","133"
"2021-09-21 12:20:04.577017","13270972","91","92","92"
"2021-09-21 12:22:03.938781","13270981","116","117","121"
"2021-09-21 12:24:03.856650","13270990","97","98","98"
"2021-09-21 12:26:04.376870","13270997","111","112","113"
"2021-09-21 12:28:03.993550","13271005","102","103","105"
"2021-09-21 12:30:03.917482","13271014","95","95","95"
"2021-09-21 12:32:04.240261","13271020","111","111","113"
"2021-09-21 12:34:03.838951","13271034","98","98","145"
"2021-09-21 12:36:03.951664","13271048","101","101","121"
"2021-09-21 12:38:03.562682","13271060","109","109","127"
"2021-09-21 12:40:05.522000","13271064","138","138","142"
"2021-09-21 12:42:04.210937","13271074","130","131","152"
"2021-09-21 12:44:03.821387","13271081","142","142","154"
"2021-09-21 12:46:03.814047","13271093","110","110","110"
"2021-09-21 12:48:04.560459","13271106","78","78","78"
"2021-09-21 12:50:04.370265","13271114","92","93","99"
"2021-09-21 12:52:03.885279","13271118","107","108","120"
"2021-09-21 12:54:04.911316","13271128","194","195","239"
"2021-09-21 12:56:04.020694","13271134","392","739","783"
"2021-09-21 12:58:04.057697","13271144","198","214","214"
"2021-09-21 13:00:03.828986","13271159","138","138","148"
"2021-09-21 13:02:04.068177","13271172","87","87","87"
"2021-09-21 13:04:03.982815","13271185","82","83","96"
"2021-09-21 13:06:05.560261","13271195","92","92","101"
"2021-09-21 13:08:05.522782","13271201","80","81","81"
"2021-09-21 13:10:06.038753","13271208","97","98","98"
"2021-09-21 13:12:03.966655","13271213","174","174","176"
"2021-09-21 13:14:03.873803","13271220","266","266","268"
"2021-09-21 13:16:03.973458","13271235","176","177","188"
"2021-09-21 13:18:03.608927","13271245","149","150","150"
"2021-09-21 13:20:04.441512","13271255","127","127","127"
"2021-09-21 13:22:04.431204","13271260","123","123","151"
"2021-09-21 13:24:04.132304","13271267","155","156","182"
"2021-09-21 13:26:03.861889","13271277","120","120","120"
"2021-09-21 13:28:03.798096","13271284","132","132","173"
"2021-09-21 13:30:04.590846","13271297","94","95","95"
"2021-09-21 13:32:03.899921","13271308","120","120","121"
"2021-09-21 13:34:04.894311","13271324","102","103","103"
"2021-09-21 13:36:03.706155","13271333","142","142","149"
"2021-09-21 13:38:04.366259","13271336","178","178","185"
"2021-09-21 13:40:04.187190","13271347","167","168","168"
"2021-09-21 13:42:04.090416","13271355","162","162","162"
"2021-09-21 13:44:03.939131","13271365","172","173","210"
"2021-09-21 13:46:04.104290","13271381","135","137","150"
"2021-09-21 13:48:04.014740","13271391","140","140","140"
"2021-09-21 13:50:03.808272","13271400","160","160","170"
"2021-09-21 13:52:03.941388","13271412","123","123","124"
"2021-09-21 13:54:04.932146","13271423","141","141","156"
"2021-09-21 13:56:06.072123","13271427","166","167","177"
"2021-09-21 13:58:04.042546","13271436","165","166","170"
"2021-09-21 14:00:04.930954","13271452","121","121","122"
"2021-09-21 14:02:04.322465","13271461","349","438","489"
"2021-09-21 14:04:04.082871","13271469","597","614","676"
"2021-09-21 14:06:03.894741","13271484","539","540","540"
"2021-09-21 14:08:03.962542","13271491","564","564","565"
"2021-09-21 14:10:04.019399","13271495","594","607","681"
"2021-09-21 14:12:04.047597","13271505","441","446","446"
"2021-09-21 14:14:04.065309","13271510","425","429","532"
"2021-09-21 14:16:03.734034","13271516","384","387","443"
"2021-09-21 14:18:03.751525","13271529","217","217","218"
"2021-09-21 14:20:04.614795","13271541","233","234","252"
"2021-09-21 14:22:03.829643","13271547","317","318","321"
"2021-09-21 14:24:03.980282","13271555","354","355","388"
"2021-09-21 14:26:03.926873","13271568","245","247","247"
"2021-09-21 14:28:03.936556","13271576","254","254","256"
"2021-09-21 14:30:04.042982","13271587","242","243","305"
"2021-09-21 14:32:04.470694","13271601","205","206","300"
"2021-09-21 14:34:04.183836","13271614","161","164","164"
"2021-09-21 14:36:04.091370","13271623","198","199","199"
"2021-09-21 14:38:03.767953","13271631","208","208","217"
"2021-09-21 14:40:03.806454","13271634","269","270","288"
"2021-09-21 14:42:03.872604","13271642","214","214","215"
"2021-09-21 14:44:03.862806","13271652","156","156","156"
"2021-09-21 14:46:04.428229","13271662","178","178","182"
"2021-09-21 14:48:04.037240","13271674","153","154","154"
"2021-09-21 14:50:03.868215","13271680","178","178","205"
"2021-09-21 14:52:04.003031","13271688","167","168","182"
"2021-09-21 14:54:03.970618","13271697","154","154","154"
"2021-09-21 14:56:03.983288","13271702","186","187","188"
"2021-09-21 14:58:06.753778","13271711","148","149","149"
"2021-09-21 15:00:04.556659","13271724","129","130","145"
"2021-09-21 15:02:04.095489","13271733","152","153","154"
"2021-09-21 15:04:04.966774","13271741","140","141","141"
"2021-09-21 15:06:03.785214","13271752","134","135","135"
"2021-09-21 15:08:04.517941","13271762","110","111","111"
"2021-09-21 15:10:04.401855","13271769","129","130","178"
"2021-09-21 15:12:03.905122","13271781","95","96","96"
"2021-09-21 15:14:03.868985","13271789","105","105","105"
"2021-09-21 15:16:03.876537","13271795","102","102","104"
"2021-09-21 15:18:04.047019","13271800","150","151","151"
"2021-09-21 15:20:03.882034","13271812","109","110","110"
"2021-09-21 15:22:03.947687","13271816","154","154","155"
"2021-09-21 15:24:03.702525","13271823","142","143","157"
"2021-09-21 15:26:04.257157","13271832","115","116","123"
"2021-09-21 15:28:04.025073","13271842","119","119","132"
"2021-09-21 15:30:04.189732","13271849","105","106","106"
"2021-09-21 15:32:04.238234","13271856","141","141","142"
"2021-09-21 15:34:03.893572","13271864","141","142","154"
"2021-09-21 15:36:10.058604","13271876","112","112","132"
"2021-09-21 15:38:03.806352","13271886","104","104","105"
"2021-09-21 15:40:03.814979","13271893","104","104","114"
"2021-09-21 15:42:03.846466","13271899","131","132","132"
"2021-09-21 15:44:03.811874","13271908","109","110","110"
"2021-09-21 15:46:04.483741","13271914","117","118","119"
"2021-09-21 15:48:04.175679","13271921","110","111","112"
"2021-09-21 15:50:04.005746","13271931","102","103","103"
"2021-09-21 15:52:04.095473","13271940","107","107","120"
"2021-09-21 15:54:04.029621","13271950","99","100","100"
"2021-09-21 15:56:04.122649","13271959","101","101","104"
"2021-09-21 15:58:04.143159","13271967","89","89","98"
"2021-09-21 16:00:04.093181","13271976","94","95","106"
"2021-09-21 16:02:03.734647","13271986","98","99","99"
"2021-09-21 16:04:04.479883","13271994","104","104","105"
"2021-09-21 16:06:23.682329","13272008","105","106","118"
"2021-09-21 16:08:04.293685","13272013","119","120","122"
"2021-09-21 16:10:04.315414","13272022","98","99","99"
"2021-09-21 16:12:04.213510","13272027","142","142","148"
"2021-09-21 16:14:03.977210","13272041","96","97","109"
"2021-09-21 16:16:04.129099","13272052","90","91","91"
"2021-09-21 16:18:04.044897","13272063","96","96","98"
"2021-09-21 16:20:04.282688","13272072","94","94","102"
"2021-09-21 16:22:04.260607","13272080","97","98","98"
"2021-09-21 16:24:04.066761","13272093","79","81","85"
"2021-09-21 16:26:03.849019","13272099","92","92","102"
"2021-09-21 16:28:03.879878","13272109","101","102","103"
"2021-09-21 16:30:03.854501","13272119","84","84","85"
"2021-09-21 16:32:04.131830","13272126","78","78","79"
"2021-09-21 16:34:04.054301","13272143","77","78","79"
"2021-09-21 16:36:04.421969","13272146","100","101","106"
"2021-09-21 16:38:05.811282","13272151","109","109","111"
"2021-09-21 16:40:06.014896","13272160","83","83","83"
"2021-09-21 16:42:04.047908","13272167","100","101","107"
"2021-09-21 16:44:05.822174","13272172","112","112","118"
"2021-09-21 16:46:04.404248","13272182","90","90","90"
"2021-09-21 16:48:04.282571","13272194","89","90","91"
"2021-09-21 16:50:08.437285","13272203","90","90","91"
"2021-09-21 16:52:05.119953","13272215","75","76","90"
"2021-09-21 16:54:08.219277","13272219","85","85","87"
"2021-09-21 16:56:06.441643","13272230","76","77","77"
"2021-09-21 16:58:07.168148","13272242","72","73","74"
"2021-09-21 17:00:06.643452","13272248","76","76","77"
"2021-09-21 17:02:04.406444","13272258","92","92","94"
"2021-09-21 17:04:11.296292","13272271","93","94","94"
"2021-09-21 17:06:07.751078","13272276","131","131","134"
"2021-09-21 17:08:06.043228","13272283","152","153","153"
"2021-09-21 17:10:05.683243","13272288","129","130","134"
"2021-09-21 17:12:07.400840","13272298","127","128","141"
"2021-09-21 17:14:04.562982","13272305","115","116","134"
"2021-09-21 17:16:06.337291","13272312","123","123","123"
"2021-09-21 17:18:04.298690","13272321","109","109","109"
"2021-09-21 17:20:04.784625","13272334","85","85","85"
"2021-09-21 17:22:09.302440","13272352","64","65","65"
"2021-09-21 17:24:06.043463","13272367","51","52","52"
"2021-09-21 17:26:07.250029","13272374","68","69","69"
"2021-09-21 17:28:06.027251","13272384","65","66","72"
"2021-09-21 17:30:11.509332","13272391","85","86","87"
"2021-09-21 17:32:07.697377","13272398","82","82","96"
"2021-09-21 17:34:06.636727","13272407","71","72","72"
"2021-09-21 17:36:05.413495","13272413","105","105","107"
"2021-09-21 17:38:07.749519","13272422","89","89","95"
"2021-09-21 17:40:05.209668","13272433","92","93","94"
"2021-09-21 17:42:05.401753","13272438","92","92","124"
"2021-09-21 17:44:04.461862","13272448","79","79","79"
"2021-09-21 17:46:06.396906","13272457","87","87","87"
"2021-09-21 17:48:05.447721","13272459","123","124","131"
"2021-09-21 17:50:07.457926","13272465","101","101","101"
"2021-09-21 17:52:06.561386","13272475","95","96","96"
"2021-09-21 17:54:04.728891","13272485","79","79","79"
"2021-09-21 17:56:04.590608","13272493","84","84","86"
"2021-09-21 17:58:04.573763","13272503","70","71","71"
"2021-09-21 18:00:04.669034","13272511","78","78","85"
"2021-09-21 18:02:04.029167","13272519","83","84","84"
"2021-09-21 18:04:04.064311","13272525","119","119","121"
"2021-09-21 18:06:04.114476","13272534","111","112","113"
"2021-09-21 18:08:04.586567","13272541","119","120","134"
"2021-09-21 18:10:06.088128","13272551","98","99","99"
"2021-09-21 18:12:04.410619","13272557","110","111","112"
"2021-09-21 18:14:04.323262","13272562","137","137","143"
"2021-09-21 18:16:04.486841","13272572","86","86","89"
"2021-09-21 18:18:04.459014","13272580","110","110","128"
"2021-09-21 18:20:04.387283","13272593","73","74","101"
"2021-09-21 18:22:05.533674","13272605","65","66","66"
"2021-09-21 18:24:04.456420","13272613","67","67","68"
"2021-09-21 18:26:04.228746","13272623","73","74","74"
"2021-09-21 18:28:04.900740","13272632","77","77","77"
"2021-09-21 18:30:04.170039","13272642","67","68","68"
"2021-09-21 18:32:05.913203","13272650","70","71","73"
"2021-09-21 18:34:04.707344","13272664","65","65","66"
"2021-09-21 18:36:04.619448","13272669","81","82","82"
"2021-09-21 18:38:04.833786","13272676","90","91","91"
"2021-09-21 18:40:06.082848","13272688","68","69","69"
"2021-09-21 18:42:04.187912","13272694","88","88","90"
"2021-09-21 18:44:04.312109","13272705","63","64","64"
"2021-09-21 18:46:04.126255","13272714","67","67","67"
"2021-09-21 18:48:04.107733","13272725","72","72","82"
"2021-09-21 18:50:04.101073","13272727","91","91","100"
"2021-09-21 18:52:04.775848","13272738","82","82","83"
"2021-09-21 18:54:04.648457","13272750","69","70","70"
"2021-09-21 18:56:04.659084","13272760","61","62","65"
"2021-09-21 18:58:04.460441","13272770","69","70","70"
"2021-09-21 19:00:04.451915","13272778","60","60","60"
"2021-09-21 19:02:04.273658","13272787","75","75","77"
"2021-09-21 19:04:09.449959","13272794","74","74","74"
"2021-09-21 19:06:05.237179","13272805","62","63","63"
"2021-09-21 19:08:04.613137","13272814","74","75","75"
"2021-09-21 19:10:04.749854","13272820","76","77","77"
"2021-09-21 19:12:03.978776","13272824","97","97","99"
"2021-09-21 19:14:04.038379","13272836","70","70","71"
"2021-09-21 19:16:04.129586","13272843","80","81","82"
"2021-09-21 19:18:04.028911","13272848","84","85","88"
"2021-09-21 19:20:04.373204","13272850","106","106","107"
"2021-09-21 19:22:04.488746","13272858","98","98","98"
"2021-09-21 19:24:04.414490","13272861","117","118","126"
"2021-09-21 19:26:04.388771","13272875","69","70","70"
"2021-09-21 19:28:04.207377","13272882","81","82","85"
"2021-09-21 19:30:04.309944","13272891","71","71","72"
"2021-09-21 19:32:04.620793","13272898","91","92","92"
"2021-09-21 19:34:05.683527","13272904","72","72","73"
"2021-09-21 19:36:09.337448","13272910","89","90","90"
"2021-09-21 19:38:04.590131","13272921","75","75","75"
"2021-09-21 19:40:04.648241","13272928","73","74","81"
"2021-09-21 19:42:05.547879","13272935","91","92","92"
"2021-09-21 19:44:04.846599","13272949","60","60","61"
"2021-09-21 19:46:04.178379","13272962","51","51","51"
"2021-09-21 19:48:04.181727","13272968","65","66","70"
"2021-09-21 19:50:06.502262","13272977","62","63","63"
"2021-09-21 19:52:05.056301","13272988","52","53","53"
"2021-09-21 19:54:05.481133","13272997","55","55","55"
"2021-09-21 19:56:04.366519","13273000","77","78","79"
"2021-09-21 19:58:06.492661","13273009","74","74","75"
"2021-09-21 20:00:04.762541","13273018","58","59","59"
"2021-09-21 20:02:04.276106","13273024","58","58","58"
"2021-09-21 20:04:04.335694","13273030","71","71","73"
"2021-09-21 20:06:04.531423","13273042","64","65","70"
"2021-09-21 20:08:04.539470","13273055","68","68","72"
"2021-09-21 20:10:04.689211","13273066","53","53","54"
"2021-09-21 20:12:04.139854","13273075","60","60","60"
"2021-09-21 20:14:04.202630","13273084","57","57","74"
"2021-09-21 20:16:05.610616","13273096","51","52","54"
"2021-09-21 20:18:04.130986","13273106","51","51","52"
"2021-09-21 20:20:08.417660","13273113","61","62","63"
